,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
361,Sistema,Sistema,203.57,203.57,203.57,160.99,160.99,166.37,166.37,203.57,203.57,204.37,204.37,204.37,204.37,204.37,203.57,203.57,203.57,203.57,231.96,231.96,231.96,204.37,203.57,204.37,2014-09-27
362,Sistema,Sistema,199.05,199.05,199.05,199.05,199.05,184.77,160.39,160.39,199.05,199.05,214.05,214.05,214.05,214.05,199.05,199.05,199.05,199.05,214.05,214.05,214.05,214.05,199.05,199.05,2014-09-28
363,Sistema,Sistema,159.37,147.62,159.37,121.01,121.01,163.42,163.42,212.42,212.42,212.42,212.42,218.42,218.42,218.42,218.42,218.42,218.42,218.42,219.22,219.22,218.42,212.42,212.42,163.42,2014-09-29
364,Sistema,Sistema,202.74,202.74,183.05,183.05,202.74,202.74,202.74,203.54,203.54,203.54,233.44,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,203.54,202.74,2014-09-30
365,Sistema,Sistema,204.49,204.49,204.49,204.49,204.49,209.59,209.59,220.19,220.19,220.19,239.59,240.08,239.59,239.59,240.08,240.08,240.08,240.08,240.08,240.08,240.08,239.59,220.19,214.56,2014-10-01
366,Sistema,Sistema,243.37,243.37,243.37,243.37,238.17,238.17,243.37,243.37,250.57,250.57,250.57,250.57,250.57,250.57,251.17,250.57,251.17,250.57,251.17,251.17,250.57,250.57,243.37,234.22,2014-10-02
367,Sistema,Sistema,249.55,249.55,249.55,249.55,249.55,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,272.95,277.15,272.95,272.95,272.95,249.55,272.95,2014-10-03
368,Sistema,Sistema,321.44,300.44,300.44,300.44,300.44,300.44,220.8,300.44,300.44,321.44,321.44,321.44,321.44,321.44,321.44,321.44,300.44,300.44,321.44,321.44,321.44,300.44,300.44,321.44,2014-10-04
369,Sistema,Sistema,300.94,300.94,291.94,291.94,291.94,291.94,213.85,291.94,291.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,300.94,2014-10-05
370,Sistema,Sistema,306.72,306.72,306.72,306.72,306.72,306.72,306.72,306.72,306.72,306.72,354.62,354.62,354.62,354.62,354.62,354.62,345.72,345.72,354.62,354.62,354.62,354.62,306.72,325.72,2014-10-06
371,Sistema,Sistema,153.87,153.87,143.87,148.22,153.87,153.87,205.87,348.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,373.87,348.87,176.74,153.87,2014-10-07
372,Sistema,Sistema,181.4,179.94,177.32,177.32,177.32,181.4,204.32,204.32,207.82,207.82,322.32,386.22,386.22,322.32,386.22,322.32,322.32,322.32,386.22,386.22,248.05,204.32,204.32,179.94,2014-10-08
373,Sistema,Sistema,75.38,75.38,75.38,75.38,75.38,75.38,75.38,116.38,186,210.88,215.38,250.5,215.38,215.38,365.38,365.38,215.38,210.88,405.38,365.38,224.53,186,116.38,116.38,2014-10-09
374,Sistema,Sistema,73.24,73.24,73.24,73.24,73.24,73.24,135.96,209,211.34,211.34,211.34,299,211.34,211.34,211.34,211.34,211.34,211.34,299,211.34,211.34,211.34,179.26,172.35,2014-10-10
375,Sistema,Sistema,73.36,73.36,73.36,73.36,73.36,73.36,73.36,73.36,167.23,227.51,302.36,302.36,227.51,167.23,163.36,150.78,150.78,116.51,302.36,302.36,227.51,167.23,150.78,116.51,2014-10-11
376,Sistema,Sistema,111.11,142.97,67.97,111.11,67.97,67.97,67.97,67.97,114.97,142.97,142.97,151.95,193.08,193.08,151.95,145.38,142.97,151.95,193.08,193.08,193.08,193.08,193.08,142.97,2014-10-12
377,Sistema,Sistema,169.65,169.65,148.3,148.3,115.32,145.73,104.3,169.65,186.32,186.32,186.32,186.32,192.32,192.32,186.32,186.32,186.32,186.32,244.44,244.44,244.44,244.44,186.32,186.32,2014-10-13
378,Sistema,Sistema,113.61,113.61,113.61,113.61,113.61,113.61,113.61,188.61,191.73,191.73,191.73,191.73,191.73,191.73,193.7,193.7,193.7,191.73,298.61,298.61,298.61,191.73,188.61,188.61,2014-10-14
379,Sistema,Sistema,127.69,127.69,98.58,98.58,114.58,127.69,127.69,158.58,189.65,193.58,223.88,189.65,178.58,189.65,193.58,193.58,189.65,193.58,223.88,223.88,223.88,189.65,158.58,127.69,2014-10-15
380,Sistema,Sistema,161.96,121.44,121.44,121.44,149.92,161.96,161.96,161.96,186.44,201.44,221.94,221.94,221.94,221.94,221.94,221.94,221.94,221.94,381.44,311.44,221.94,221.94,186.44,161.96,2014-10-16
381,Sistema,Sistema,205.79,181.54,160.92,205.79,120.79,160.92,160.92,205.79,205.79,220.79,225.79,225.79,225.79,225.79,225.79,225.79,225.79,225.05,294.79,294.79,225.79,205.79,205.79,205.79,2014-10-17
382,Sistema,Sistema,205.02,205.02,166.54,166.54,121.5,121.5,121.5,166.54,205.02,205.02,214.93,295.6,214.93,205.02,205.02,205.02,205.02,205.02,295.6,295.6,295.6,205.02,184.49,121.5,2014-10-18
383,Sistema,Sistema,183.29,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,178.3,200.4,200.4,200.4,200.4,178.3,178.3,200.4,200.4,200.4,200.4,200.4,183.29,178.3,2014-10-19
384,Sistema,Sistema,121.81,121.81,121.81,121.81,121.81,121.81,165.77,191.24,191.24,215.47,236.81,241.81,241.81,241.81,241.81,241.81,241.81,241.81,241.81,241.81,241.81,241.81,191.24,175.58,2014-10-20
385,Sistema,Sistema,164.85,121.21,121.21,121.21,149.7,176.22,186.22,186.22,186.22,186.22,193.79,193.79,193.79,193.79,193.79,193.79,193.79,193.79,236.21,231.22,193.79,193.79,186.22,186.22,2014-10-21
386,Sistema,Sistema,170.94,166.45,166.45,166.45,150.69,170.94,170.94,170.94,183.69,183.69,183.69,183.69,183.69,183.69,183.69,183.69,183.69,183.69,192.69,184.69,183.69,183.69,170.94,170.94,2014-10-22
387,Sistema,Sistema,151.48,151.48,151.48,151.48,151.48,166.83,182.98,184.32,185.88,188.18,188.18,188.18,188.18,188.18,188.18,188.18,188.18,188.18,188.18,188.18,188.18,184.32,184.32,182.98,2014-10-23
388,Sistema,Sistema,172.97,172.97,172.97,172.97,172.97,180.47,180.47,180.47,180.47,184.47,184.47,184.47,184.47,184.47,184.47,184.47,184.47,184.47,186.47,184.47,184.47,184.47,180.47,180.47,2014-10-24
389,Sistema,Sistema,175.71,172.81,166.35,166.35,166.35,163.87,166.35,176.61,176.61,176.61,185.81,185.81,185.81,180.81,176.61,176.61,176.61,176.61,176.61,176.61,176.61,176.61,176.61,172.81,2014-10-25
390,Sistema,Sistema,171.31,171.31,171.31,175.41,160.41,160.41,160.41,171.31,171.31,171.31,171.31,171.31,186.41,175.41,171.31,171.31,171.31,171.31,191.11,191.11,191.11,191.11,171.31,171.31,2014-10-26
391,Sistema,Sistema,171.56,160.56,118.95,118.95,160.56,171.56,171.56,171.56,187.06,191.06,191.06,191.06,191.06,191.06,191.06,191.06,191.06,191.06,191.36,191.36,191.06,191.06,186.56,171.56,2014-10-27
392,Sistema,Sistema,169.14,116.5,116.5,116.5,169.14,169.14,188.34,188.34,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,188.74,169.14,148.22,2014-10-28
393,Sistema,Sistema,168.02,160.32,160.32,160.32,168.02,168.02,189.02,189.02,191.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,191.32,168.02,2014-10-29
394,Sistema,Sistema,191.32,161.08,161.08,161.08,191.32,195.32,196.09,196.09,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,212.32,196.09,195.32,2014-10-30
395,Sistema,Sistema,167.22,161.08,161.08,161.08,167.22,167.22,167.22,167.22,190.35,190.35,191.32,191.32,190.35,190.35,190.35,190.35,190.35,190.35,191.32,190.35,190.35,190.35,167.22,167.22,2014-10-31
396,Sistema,Sistema,196.59,194.08,157.13,157.13,194.08,194.08,194.08,194.08,196.59,196.59,207.58,196.59,196.59,196.59,196.59,196.59,196.59,196.59,207.58,207.58,207.58,207.58,196.59,196.59,2014-11-01
397,Sistema,Sistema,169.62,158.84,158.84,158.84,158.84,158.68,147.62,158.84,169.62,169.62,169.62,169.62,169.62,169.62,169.62,169.62,169.62,169.62,182.62,182.62,182.62,169.62,169.62,169.62,2014-11-02
398,Sistema,Sistema,172.58,158.8,158.8,158.8,158.8,150.26,150.26,158.8,172.58,172.58,185.08,185.08,185.08,185.08,185.08,185.08,172.58,185.08,185.08,187.58,185.08,185.08,185.08,172.58,2014-11-03
399,Sistema,Sistema,148.88,148.88,148.88,148.88,148.88,150.56,159.1,182.88,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,192.89,192.89,192.89,188.08,182.88,163.08,2014-11-04
400,Sistema,Sistema,181.58,162.74,158.96,158.96,172.74,183.74,183.74,183.74,186.44,186.44,186.44,186.44,186.44,186.44,186.44,192.63,192.63,192.63,192.63,192.63,192.63,186.44,186.44,183.74,2014-11-05
401,Sistema,Sistema,172.69,162.91,157.69,157.69,162.91,172.69,181.59,181.59,181.59,181.59,184.59,184.59,184.59,184.59,184.59,184.59,181.59,181.59,202.69,202.69,202.69,184.59,181.59,172.69,2014-11-06
402,Sistema,Sistema,163.61,163.61,163.61,163.61,163.61,167.61,167.61,177.61,186.91,186.91,186.91,192.61,186.91,186.91,192.61,192.61,186.91,192.61,192.61,192.61,192.61,186.91,186.91,177.61,2014-11-07
403,Sistema,Sistema,171.58,171.58,171.58,171.58,171.58,171.58,171.58,172.58,177.58,186.58,186.58,186.58,186.58,186.58,186.58,177.58,177.58,186.58,186.58,186.58,186.58,186.58,177.58,171.58,2014-11-08
404,Sistema,Sistema,170.78,170.78,170.78,170.78,170.78,170.78,162.58,170.78,170.78,170.78,170.78,170.78,175.58,175.58,170.78,170.78,170.78,170.78,187.58,187.58,187.58,187.58,170.78,170.78,2014-11-09
405,Sistema,Sistema,105.77,103.77,103.77,103.77,103.77,153.77,153.77,162.96,184.77,184.77,187.77,188.77,187.77,187.77,187.77,187.77,187.77,188.77,188.77,188.77,188.77,184.77,178.77,153.77,2014-11-10
406,Sistema,Sistema,167.77,167.77,167.77,167.77,167.77,171.67,171.67,171.67,185.16,185.16,185.16,185.16,185.16,185.16,186.57,185.16,185.16,186.57,186.67,186.67,186.57,185.16,171.67,171.67,2014-11-11
407,Sistema,Sistema,44.24,44.24,44.24,44.24,44.24,44.24,166.8,171.9,187.8,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,206.8,206.8,203.3,203.3,171.9,152.63,2014-11-12
408,Sistema,Sistema,163.1,145.83,145.78,145.78,163.1,167.2,167.2,167.2,167.2,168.2,213.1,213.1,213.1,213.1,213.1,184.1,168.2,184.1,213.1,213.1,180.43,168.2,167.2,167.2,2014-11-13
409,Sistema,Sistema,154.63,116.05,42.49,42.49,116.05,159.95,159.95,159.95,165.15,165.15,167.37,167.37,167.37,167.37,171.12,167.37,171.12,167.37,202.9,202.9,171.12,165.15,165.05,159.95,2014-11-14
410,Sistema,Sistema,153.77,145.94,145.94,145.55,153.37,153.77,153.77,153.77,153.77,162.2,162.2,162.87,162.87,162.2,162.2,162.2,153.77,162.2,162.87,162.87,162.87,162.87,153.77,153.77,2014-11-15
411,Sistema,Sistema,155.27,115.27,94.27,44.27,44.27,44.27,44.27,44.27,44.27,94.27,155.27,155.27,164.27,164.27,155.27,155.27,155.27,164.27,176.27,164.27,164.27,164.27,164.27,155.27,2014-11-16
412,Sistema,Sistema,161.19,161.19,161.19,161.19,156.69,156.69,156.69,161.19,161.19,161.19,161.19,161.19,161.19,161.19,161.19,161.19,161.19,161.19,162.69,200.54,162.69,162.69,162.69,161.19,2014-11-17
413,Sistema,Sistema,160.89,160.89,160.89,160.89,160.89,160.89,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,162.59,177.59,177.59,174.59,171.59,162.59,160.89,2014-11-18
414,Sistema,Sistema,160.84,152.94,145.72,152.94,160.84,160.84,172.94,172.94,172.94,172.94,172.94,172.94,172.94,172.94,172.94,172.94,172.94,172.94,222.94,222.94,197.94,172.94,160.84,160.84,2014-11-19
415,Sistema,Sistema,161.12,146.92,145.71,145.71,146.92,161.12,161.12,161.12,161.12,161.12,175.92,161.12,161.12,161.12,175.92,161.12,175.92,178.52,178.52,178.52,161.12,161.12,161.12,152.92,2014-11-20
416,Sistema,Sistema,145.42,145.42,104.74,145.42,152.74,152.84,162.84,162.84,162.84,162.84,162.84,185.14,185.14,185.14,185.14,185.14,185.14,185.14,190.74,185.14,185.14,185.14,162.84,162.84,2014-11-21
417,Sistema,Sistema,148.17,138.17,138.17,138.17,138.17,145.85,148.17,153.22,178.37,178.37,178.37,178.37,178.37,178.37,178.37,172.17,153.22,172.17,178.37,178.37,178.37,178.37,153.22,148.17,2014-11-22
418,Sistema,Sistema,161.69,161.69,161.69,161.69,161.69,161.69,153.09,161.69,161.69,161.69,161.69,161.69,161.69,161.69,161.69,161.69,161.69,161.69,172.09,172.09,172.09,172.09,171.59,161.69,2014-11-23
419,Sistema,Sistema,145.53,142.75,115.75,142.75,145.43,151.75,164.75,164.75,171.45,171.45,174.82,174.82,174.82,174.82,171.45,171.45,174.82,171.45,189.75,189.75,171.45,171.45,164.75,164.75,2014-11-24
420,Sistema,Sistema,160.29,160.29,151.69,151.69,160.29,160.29,160.29,172.59,172.59,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.69,172.59,172.59,160.29,2014-11-25
421,Sistema,Sistema,146.58,41.24,41.24,115.8,146.48,152.9,153.8,159,159,178.8,178.8,178.8,178.8,178.8,178.8,178.8,178.8,178.8,178.8,178.8,178.8,159,159,152.9,2014-11-26
422,Sistema,Sistema,152.69,145.31,142.63,142.63,145.31,152.69,156.83,156.83,156.83,162.63,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,162.63,156.83,156.83,2014-11-27
423,Sistema,Sistema,152.92,152.86,152.86,145.66,152.92,152.92,155.16,155.16,155.16,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,160.46,160.46,155.96,155.96,155.96,155.16,2014-11-28
424,Sistema,Sistema,152.78,152.78,152.78,152.78,152.78,152.78,152.78,152.78,153.78,155.73,155.73,155.73,155.73,155.73,155.73,153.78,153.78,155.73,172.78,172.78,155.73,155.73,153.78,153.78,2014-11-29
425,Sistema,Sistema,157.45,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,153.95,157.45,157.45,157.45,173.95,157.45,157.45,2014-11-30
426,Sistema,Sistema,155.59,144.59,144.59,144.59,144.59,164.94,164.94,175.59,175.59,175.59,179.59,179.59,179.59,179.59,179.59,179.59,179.59,179.59,204.59,204.59,184.59,189.41,179.59,175.59,2014-12-01
427,Sistema,Sistema,182.95,182.95,182.95,182.95,182.95,182.95,182.95,193.45,193.45,193.45,193.45,203.75,193.45,193.45,193.45,193.45,193.45,193.45,203.75,203.75,193.45,193.45,189.15,182.95,2014-12-02
428,Sistema,Sistema,187.12,187.12,187.12,187.12,187.12,187.12,187.12,191.17,196.17,196.17,196.17,205.67,196.17,205.67,207.17,196.17,196.17,196.17,207.17,207.17,205.67,196.17,196.17,187.48,2014-12-03
429,Sistema,Sistema,195.62,195.62,189.62,189.62,195.62,195.62,195.62,196.72,196.72,196.72,196.72,196.72,196.72,204.12,204.12,204.12,196.72,196.72,226.73,214.62,204.12,196.72,196.72,196.72,2014-12-04
430,Sistema,Sistema,224.52,209.52,189.52,189.52,209.52,224.52,225.52,224.52,224.52,225.52,225.52,225.52,225.52,225.52,225.52,225.52,224.52,225.52,225.52,225.52,225.52,225.52,224.52,209.52,2014-12-05
431,Sistema,Sistema,228.62,228.62,195.81,195.81,208.81,208.81,208.81,208.81,228.62,228.62,228.62,228.62,228.62,228.62,220.81,220.81,213.91,228.62,230.81,230.81,228.62,228.62,220.81,228.62,2014-12-06
432,Sistema,Sistema,195.19,185.28,185.28,185.28,185.28,165.19,152.25,185.28,195.19,195.19,221.19,221.19,221.19,221.19,221.19,213.72,195.19,221.19,221.19,221.19,221.19,221.19,221.19,195.19,2014-12-07
433,Sistema,Sistema,220.7,209.7,184.7,184.7,184.7,184.7,183.54,183.54,184.7,184.7,220.7,220.7,220.7,220.7,220.7,220.7,220.7,220.7,224.7,230.05,224.7,224.7,220.7,220.7,2014-12-08
434,Sistema,Sistema,159.54,159.54,159.54,159.54,159.54,159.54,159.54,183.37,219.54,222.94,219.54,222.94,222.94,222.94,222.94,222.94,222.94,222.94,222.94,222.94,222.94,222.94,205.54,163.54,2014-12-09
435,Sistema,Sistema,205.08,192.95,192.95,192.95,192.95,205.08,205.08,205.08,209.05,212.95,214.65,214.65,214.65,214.65,214.65,214.65,214.65,214.65,214.65,214.65,214.65,214.65,209.05,205.08,2014-12-10
436,Sistema,Sistema,150.3,117.3,117.3,117.3,145.3,150.3,165.3,175.2,190.3,190.3,190.96,190.96,190.96,190.3,190.96,214.07,190.96,190.96,214.07,214.07,214.07,190.96,175.2,175.2,2014-12-11
437,Sistema,Sistema,171.19,146.67,144.99,144.99,146.67,171.19,171.19,171.19,181.29,194.99,194.99,194.99,194.99,194.99,194.99,194.99,194.99,194.99,204.99,194.99,194.99,194.99,171.19,171.19,2014-12-12
438,Sistema,Sistema,184.59,160.24,160.24,160.24,160.24,184.59,184.59,185.04,190.14,205.14,205.14,205.14,205.14,190.14,190.14,190.14,190.14,190.14,205.14,205.14,205.14,205.14,190.14,184.59,2014-12-13
439,Sistema,Sistema,184.84,147.46,119.46,119.46,118.46,46.14,46.14,46.14,147.46,152.12,184.84,184.84,184.84,184.84,184.84,152.12,147.46,149.44,207.26,207.26,207.26,207.26,184.84,147.46,2014-12-14
440,Sistema,Sistema,164.59,164.59,164.59,164.59,164.59,168.59,168.59,180.58,180.58,181.97,181.97,184.59,184.59,181.97,181.97,184.59,181.97,181.97,184.59,184.59,184.59,184.59,180.58,180.58,2014-12-15
441,Sistema,Sistema,152.34,109.34,109.34,46.03,118.34,152.34,167.34,177.29,177.29,177.29,181.33,181.33,177.29,177.29,177.29,177.29,177.29,177.29,181.33,177.29,177.29,177.29,160.8,152.96,2014-12-16
442,Sistema,Sistema,161.43,161.43,161.43,161.19,161.43,161.43,161.43,166.19,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,175.62,171.19,161.43,2014-12-17
443,Sistema,Sistema,160.25,160.25,155.41,155.41,160.25,160.25,160.25,160.71,160.71,160.71,165.91,167.11,165.91,165.91,165.91,167.11,165.91,165.91,167.11,167.11,167.11,160.71,160.71,160.71,2014-12-18
444,Sistema,Sistema,150.96,150.96,149.94,150.96,150.96,150.96,150.96,150.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,164.4,164.4,164.4,160.81,155.96,2014-12-19
445,Sistema,Sistema,45.73,45.73,45.73,45.73,45.73,45.73,45.73,72.05,72.05,147.05,147.05,147.05,147.05,147.05,147.05,147.05,147.05,147.05,177.05,177.05,147.05,147.05,147.05,72.05,2014-12-20
446,Sistema,Sistema,184.71,174.71,174.71,139.71,124.71,139.71,124.71,139.71,174.71,174.71,184.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,203.71,184.71,2014-12-21
447,Sistema,Sistema,159.07,139.07,139.07,139.07,139.07,159.07,159.07,174.07,199.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,220.07,189.07,2014-12-22
448,Sistema,Sistema,145.47,145.47,145.47,145.47,145.47,145.47,145.47,145.47,155.47,167.95,167.95,190.47,170.47,167.95,167.95,167.95,155.47,155.47,190.47,190.47,170.47,167.95,155.47,170.47,2014-12-23
449,Sistema,Sistema,155.91,146.38,145.4,145.4,145.4,146.38,145.4,155.91,166.2,166.2,166.2,166.2,166.2,166.2,166.2,166.2,155.91,166.2,187.5,187.5,166.2,166.2,166.2,155.91,2014-12-24
450,Sistema,Sistema,146.75,141.95,141.95,141.95,141.95,141.95,141.95,131.75,141.95,141.95,141.95,141.95,141.95,141.95,141.95,141.95,141.95,141.95,146.75,146.75,146.75,146.75,146.75,141.95,2014-12-25
451,Sistema,Sistema,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,141.48,141.48,141.48,153.38,153.38,144.38,156.24,156.24,141.48,141.48,165.38,189.38,165.38,141.48,141.48,141.48,2014-12-26
452,Sistema,Sistema,151.26,130.06,130.06,130.06,130.06,130.06,130.06,130.06,154.16,154.16,154.16,154.16,154.16,154.16,154.16,154.16,154.16,154.16,163.06,180.06,154.16,154.16,154.16,154.16,2014-12-27
453,Sistema,Sistema,159.46,153.46,149.76,149.76,149.76,149.76,149.76,149.76,149.76,153.46,153.46,159.46,159.46,159.46,159.46,159.46,153.46,153.46,159.46,179.46,159.46,159.46,159.46,153.46,2014-12-28
454,Sistema,Sistema,146.36,146.36,146.36,146.36,146.36,146.36,146.36,150.76,150.56,179.56,182.76,182.76,182.76,182.76,182.76,182.76,182.76,179.56,182.76,182.76,182.76,182.76,150.76,150.56,2014-12-29
455,Sistema,Sistema,150.47,150.47,142.37,150.17,150.17,150.47,142.37,150.17,150.47,150.47,150.47,189.47,152.2,152.2,152.2,150.47,150.47,150.47,189.47,214.37,189.47,189.47,150.47,150.47,2014-12-30
456,Sistema,Sistema,151.52,151.52,151.52,151.52,151.52,151.52,139.32,151.52,151.52,151.52,179.32,179.32,179.32,151.52,151.52,151.52,151.52,151.52,179.32,179.32,151.52,151.52,151.52,151.52,2014-12-31
457,Sistema,Sistema,184.21,178.21,178.21,178.21,178.21,178.21,178.21,111.7,178.21,178.21,178.21,178.21,178.21,178.21,178.21,178.21,178.21,178.21,202.21,212.21,184.21,184.21,178.21,178.21,2015-01-01
458,Sistema,Sistema,149.48,113.98,84.48,113.98,113.98,113.98,113.98,184.48,184.48,190.48,190.48,204.48,204.48,204.48,214.48,214.48,204.48,204.48,248.48,248.48,248.48,214.48,190.48,184.48,2015-01-02
459,Sistema,Sistema,198.87,198.74,198.87,190.87,190.87,190.87,153.87,190.87,198.87,202.87,202.87,202.87,202.87,202.87,202.87,202.87,202.87,202.87,202.87,248.87,202.87,202.87,202.87,198.87,2015-01-03
460,Sistema,Sistema,242.91,242.91,242.91,242.91,242.91,242.91,122.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,2015-01-04
461,Sistema,Sistema,189.26,143.6,143.6,143.6,143.6,144.48,144.48,193.1,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,189.26,144.48,143.6,2015-01-05
462,Sistema,Sistema,187.48,116.79,46.79,106.79,106.79,211.79,211.79,222.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,252.79,222.79,204.79,187.48,2015-01-06
463,Sistema,Sistema,203.13,198.13,198.13,198.13,198.13,203.13,203.13,223.13,247.13,263.13,263.13,247.13,247.13,247.13,247.13,247.13,247.13,247.13,263.13,263.13,247.13,223.13,200.66,198.13,2015-01-07
464,Sistema,Sistema,204.66,204.66,202.66,202.66,204.66,204.66,204.66,221.66,222.66,252.65,252.66,252.66,257.66,252.66,257.66,257.66,257.66,222.66,222.66,252.65,222.66,222.66,221.66,202.66,2015-01-08
465,Sistema,Sistema,188.13,157.11,158.36,182.27,182.27,195.25,195.25,203.27,203.27,207.27,210.27,210.27,210.27,210.27,210.27,210.27,207.27,207.27,210.27,207.27,207.27,203.27,203.27,203.27,2015-01-09
466,Sistema,Sistema,212.26,202.36,187.26,187.26,181.73,181.73,187.26,202.36,212.26,212.26,212.26,212.26,212.26,212.26,202.36,202.36,202.36,202.36,212.26,212.26,212.26,212.26,212.26,212.26,2015-01-10
467,Sistema,Sistema,202.13,202.13,196.03,196.03,196.03,202.13,192.03,192.03,202.13,202.13,207.03,207.03,207.03,207.03,202.13,202.13,202.13,202.13,202.13,207.03,202.13,207.03,202.13,202.13,2015-01-11
468,Sistema,Sistema,197.93,202.93,180.09,180.09,188.31,180.09,180.09,195.93,197.93,197.93,200.23,200.23,200.23,200.23,200.23,200.23,200.23,200.23,200.23,202.93,200.23,200.23,200.23,200.23,2015-01-12
469,Sistema,Sistema,178.78,178.78,178.78,178.78,178.78,196.04,196.04,196.04,198.94,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,198.94,199.04,199.04,199.04,199.04,199.04,196.04,2015-01-13
470,Sistema,Sistema,177.42,172.48,147.26,142.48,142.48,177.42,177.42,194.48,197.98,197.98,197.98,203.48,203.48,203.48,197.98,197.98,197.98,197.98,197.98,197.98,197.98,197.98,197.98,177.42,2015-01-14
